zip_code,city,state,county,s2014_03,s2014_06,s2014_09,s2014_12,s2015_03,s2015_06,s2015_09,s2015_12,s2016_03,s2016_06,s2016_09,s2016_12,s2017_03,s2017_06,s2017_09,s2017_12
75020,Denison,TX,Grayson,73500,75400,76600,77500,79500,79100,83300,86500,89200,92800,92100,96400,103000,111500,115700,113400
75022,Flower Mound,TX,Denton,356800,363100,368100,369800,377700,388400,396300,406000,411400,413400,422000,427200,435500,438800,434700,440300
75023,Plano,TX,Collin,186300,194600,201000,203700,209200,218800,227200,235900,245900,251600,258800,265600,272600,277300,276200,281900
75024,Plano,TX,Collin,322400,328000,334400,338000,348200,362700,373000,382700,393500,400400,403900,413500,418300,425200,425200,426900
75025,Plano,TX,Collin,271500,280400,288100,292000,299900,311600,318500,327900,338900,347400,356000,363300,369900,373700,375200,379600
75033,Frisco,TX,Collin,306600,316100,323700,330200,342400,353600,363800,373500,374100,379400,387900,392600,399600,405500,405100,408400
75034,Frisco,TX,Collin,337800,344500,351900,355900,369600,378300,389000,395100,397700,403700,410900,417700,430500,432900,430000,436700
75035,Frisco,TX,Collin,261300,269900,277800,281800,288700,298100,305500,313800,321700,329400,336900,343300,347000,350800,354600,358700
75038,Irving,TX,Dallas,177300,179200,183800,186600,189700,202600,209300,218100,223800,229000,235800,245700,248000,258400,263100,268200
75039,Irving,TX,Dallas,408900,416500,424900,430300,429200,439800,445300,453400,455900,455800,469300,476000,473500,476900,475400,477200
75040,Garland,TX,Dallas,108900,111400,115200,117900,118700,126600,132300,137800,143300,151300,157800,160900,165400,169100,173100,179600
75048,Sachse,TX,Dallas,187500,191900,195300,198700,201800,210400,216300,222900,232500,240100,246400,253300,258800,262400,268800,272800
75051,Grand Prairie,TX,Dallas,74400,74600,75800,77500,79700,88400,97200,103600,111100,114400,116500,122200,124400,129200,133100,137400
75054,Grand Prairie,TX,Dallas,253800,260000,264800,269100,270800,278500,284400,292300,293300,300000,305300,305200,309800,314100,315500,319000
75056,The Colony,TX,Denton,185800,189800,194700,197700,206200,213200,222000,228800,231700,241100,251100,256400,264000,270200,272500,278100
75057,Lewisville,TX,Denton,121300,124100,126900,127700,130300,135500,140100,147700,152000,160300,164700,169700,174000,177600,181000,190300
75058,Gunter,TX,Grayson,172700,175400,182900,184900,190900,206000,215600,223900,242900,256400,251000,256400,257700,260500,263500,257700
75063,Irving,TX,Dallas,282000,281900,287300,290800,294700,312900,319700,330100,338600,344200,353200,357700,360000,363200,366700,368700
75067,Lewisville,TX,Denton,162500,164500,167600,169800,174900,180600,184200,189400,193300,200900,208600,212800,218700,223300,228300,237900
75069,McKinney,TX,Collin,172300,176500,181400,185400,192400,200900,207100,213900,221100,226600,232300,239500,244700,249400,251400,255900
75070,McKinney,TX,Collin,234000,241800,248600,253000,260100,266200,271400,277200,286000,292700,298800,304300,309900,315500,318900,321400
75071,McKinney,TX,Collin,215200,222100,227900,231500,237200,244200,250400,256600,265700,271600,276300,281000,284300,291400,294900,299200
75076,Pottsboro,TX,Grayson,117500,118300,120600,121900,125000,126300,129400,134900,139000,151200,148200,151200,155700,158900,160800,154400
75077,Lewisville,TX,Denton,228100,234400,238900,242000,247100,255100,262900,267900,270300,273100,280800,287100,294800,304000,308000,312000
75080,Richardson,TX,Dallas,178500,179800,183300,186700,190000,207000,220300,227900,240700,250600,260500,268100,273000,273300,278100,285000
75082,Richardson,TX,Dallas,261500,266700,271300,274300,281700,291800,301000,307800,318300,327700,335000,339400,346900,353200,358100,368800
75087,Rockwall,TX,Rockwall,203600,211700,218000,221600,225100,229400,235900,241600,244700,250400,255500,263000,267900,272400,275000,277600
75088,Rowlett,TX,Dallas,148000,149400,153100,155600,158100,165800,171600,175900,182600,192000,200700,207400,211100,216600,221400,230100
75090,Sherman,TX,Grayson,64100,63600,62700,63600,66300,69900,73500,77600,81700,85400,84700,85900,87500,90300,91900,90900
75092,Sherman,TX,Grayson,118200,120800,123300,124300,126900,130300,134800,141900,151300,159700,156400,159700,160700,164000,166900,158800
75093,Plano,TX,Collin,384200,390600,393100,395600,405800,418600,429400,439800,446800,449100,457200,466000,477900,482600,484500,487100
75094,Murphy,TX,Collin,285600,291700,298500,300800,306100,313100,322700,331700,340600,351300,355900,360200,366500,370900,375500,383000
75098,Wylie,TX,Collin,173000,177400,181200,183300,188700,195100,200400,206700,213500,220700,229400,235500,241400,245900,246500,252600
75110,Corsicana,TX,Navarro,83800,81600,79900,81200,87400,93400,92800,96200,95300,96200,102700,100200,97700,96400,98600,100900
75114,Crandall,TX,Kaufman,123200,124400,127100,128100,134800,138700,144300,147900,150700,154800,160100,164000,167300,171100,179300,189400
75115,Desoto,TX,Dallas,131500,133100,137400,140500,141200,148800,155200,157700,162000,166100,167700,172700,177700,181300,185900,192600
75116,Duncanville,TX,Dallas,102300,103500,105500,105800,106400,115300,121500,125600,131400,134700,139700,144600,150400,153100,156200,162800
75119,Ennis,TX,Ellis,103200,104200,105500,105300,103700,108500,111700,115900,121500,123300,125500,130200,131700,131800,133700,136800
75125,Ferris,TX,Ellis,95100,93500,92200,93000,94800,104500,112200,116800,122000,123100,124200,127700,130400,134400,139100,144000
75135,Caddo Mills,TX,Hunt,139000,138300,141100,140700,145600,151300,156700,164900,166100,168100,170200,174500,180900,187300,195600,202400
75140,Grand Saline,TX,Van Zandt,84200,82600,80200,81400,81900,80500,76900,80600,85200,84700,84900,87600,95000,100900,102100,100400
75142,Kaufman,TX,Kaufman,101500,98100,101800,98900,106800,117500,124700,129300,130900,131400,133400,137600,139500,147000,151000,155900
75146,Lancaster,TX,Dallas,105200,106100,109000,111000,114300,121900,128700,132700,136500,140400,144500,150700,153100,155300,157700,164800
75147,Mabank,TX,Kaufman,98400,96700,99500,98800,108900,116500,124300,127200,127000,131700,134900,137900,136900,139100,141600,144400
75152,Palmer,TX,Ellis,122500,121700,123000,124600,124100,130100,132900,139200,141300,148000,150900,156300,159800,167700,168800,169200
75154,Glenn Heights,TX,Dallas,141300,142700,145100,145400,147300,152700,160300,164000,170700,174600,174500,180800,186400,193400,198000,202700
75156,Gun Barrel City,TX,Henderson,153000,150800,153800,156300,160300,161100,157800,156800,159700,164100,167100,171900,179000,180100,182000,183100
75160,Terrell,TX,Kaufman,85900,86900,88900,88900,93400,100700,106300,112900,116900,120000,124300,127100,128700,131000,135300,143000
75161,Terrell,TX,Kaufman,115800,116000,119200,116800,125200,131600,134700,136900,137500,143500,148100,152800,155900,160100,164200,174300
75165,Waxahachie,TX,Ellis,130600,132800,135200,136000,138000,141600,144700,148900,153600,158200,163000,167200,170200,175200,177800,181500
75166,Lavon,TX,Collin,180700,182700,185400,188800,194700,201300,205400,211400,219500,227500,229300,231400,236500,239900,243100,249100
75169,Wills Point,TX,Van Zandt,89000,88500,87800,90300,95400,94500,95200,101500,110200,111300,109400,108100,115800,119900,119800,124300
75173,Josephine,TX,Collin,156600,159900,161600,161900,165500,167900,171300,179100,187600,195000,200300,202600,209400,214200,215400,217800
75181,Mesquite,TX,Dallas,140600,143900,146200,148800,150400,157200,160800,165800,171300,176500,185000,190400,194800,197600,201300,203900
75182,Sunnyvale,TX,Dallas,302200,309700,303100,309900,314700,337900,361000,380000,397000,401000,401600,410400,408800,406500,418000,426300
75189,Royse City,TX,Rockwall,156700,157600,160300,164300,167000,170800,176100,177300,178700,184300,189600,194300,200600,208500,213600,218500
75201,Dallas,TX,Dallas,500500,509400,528900,530000,520200,592200,619700,622400,634900,638500,653500,696000,710000,693000,677400,675000
75202,Dallas,TX,Dallas,146500,144900,147800,148300,151500,169200,178700,200500,201500,200800,212800,213000,212800,215900,217300,218900
75204,Dallas,TX,Dallas,235900,238500,240800,241800,250500,267600,283000,296300,308300,316700,328400,335700,342500,354800,356600,357200
75205,University Park,TX,Dallas,1021500,1035000,1057500,1076200,1093200,1139600,1183700,1223400,1263000,1292900,1284500,1333300,1304900,1299700,1324600,1337900
75216,Dallas,TX,Dallas,38600,38700,40200,40800,41400,44100,44400,48400,50100,55300,57100,54000,56200,54300,54700,62900
75217,Dallas,TX,Dallas,51700,52000,53700,54800,54900,60900,68000,73200,76800,81300,82200,82100,82400,84200,86500,93500
75219,Dallas,TX,Dallas,193200,199200,200600,206200,212700,229000,241400,253700,260700,263800,272200,275700,280900,292400,300500,301100
75225,Dallas,TX,Dallas,938900,953700,969900,988500,1003900,1019800,1045300,1063900,1100800,1153300,1169600,1236800,1207700,1205300,1224500,1222000
75227,Dallas,TX,Dallas,69000,71000,73000,74400,75400,81700,90400,98000,105100,107600,110800,114100,117600,120200,124000,128500
75229,Dallas,TX,Dallas,283900,288300,293800,298200,301100,323300,346300,370200,384900,392500,404400,412700,410800,419000,426500,435400
75230,Dallas,TX,Dallas,487800,494400,509700,519500,527200,567800,587100,606100,622900,635400,643100,685200,672600,660100,666900,667900
75231,Dallas,TX,Dallas,66000,67700,70700,76800,81500,85800,92200,101200,107100,106100,121100,117400,117900,122300,128300,134900
75232,Dallas,TX,Dallas,76500,78000,81300,81800,85200,93700,98200,104000,109600,115000,121200,125900,129900,133300,131800,136300
75233,Dallas,TX,Dallas,107300,108200,111300,113200,115700,127300,135100,139700,144300,147200,154500,159700,163500,170800,176900,180500
75234,Farmers Branch,TX,Dallas,122800,123500,125400,127900,130700,141000,150500,155600,165800,174500,186400,192000,196500,202400,204200,207700
75236,Dallas,TX,Dallas,103300,105000,107600,108800,108600,114300,120500,124000,128700,132000,135000,139200,143600,148000,152600,155800
75237,Dallas,TX,Dallas,93900,93700,99100,100500,102200,113400,118500,125300,130700,134900,136900,140800,146800,150100,153100,155900
